respondent_id,h1n1_vaccine,seasonal_vaccine
39944,0.81100184,0.96279097
39945,0.33887208,0.79484195
39946,0.40439048,0.18468818
39947,0.17340282,0.7353481
39948,0.15316503,0.25043806
39949,0.18776204,0.40466264
39950,0.024001695,0.26818386
39951,0.099752136,0.18406616
39952,0.31725675,0.67821205
39953,0.06802642,0.42906687
39954,0.19717965,0.44632766
39955,0.012585826,0.96062636
39956,0.018079266,0.20879138
39957,0.19223678,0.41265923
39958,0.9475162,0.9213841
39959,0.6838619,0.5372516
39960,0.29122025,0.43531528
39961,0.33548093,0.8944291
39962,0.034731045,0.2994289
39963,0.17535935,0.13637659
39964,0.14349724,0.7433931
39965,0.8428434,0.9346727
39966,0.42192173,0.49263382
39967,0.9752764,0.9758666
39968,0.14276174,0.38949418
39969,0.036140084,0.8857795
39970,0.855665,0.858082
39971,0.73610365,0.4024052
39972,0.46363965,0.34023377
39973,0.07563875,0.10924922
39974,0.03368961,0.9381479
39975,0.6993499,0.95569825
39976,0.03595689,0.59554476
39977,0.13652116,0.37414545
39978,0.03205286,0.19267824
39979,0.7107426,0.28185254
39980,0.08894871,0.09877394
39981,0.7750967,0.9117047
39982,0.0094273975,0.16743088
39983,0.12598084,0.84902775
39984,0.273495,0.50931835
39985,0.074405104,0.06310839
39986,0.10694629,0.639114
39987,0.053748377,0.4801657
39988,0.484907,0.7731449
39989,0.09979254,0.23661032
39990,0.5193332,0.9509359
39991,0.52139235,0.9625964
39992,0.031232135,0.5585026
39993,0.14983054,0.29990768
39994,0.68232495,0.81759936
39995,0.15873715,0.15533048
39996,0.7844692,0.8554036
39997,0.06990618,0.70806384
39998,0.03167075,0.8043346
39999,0.21804495,0.75317293
40000,0.015173715,0.48821855
40001,0.093271665,0.767562
40002,0.12890853,0.28310066
40003,0.062890455,0.20597605
40004,0.032391638,0.12009077
40005,0.16517949,0.14698045
40006,0.556414,0.7672381
40007,0.21890898,0.88288236
40008,0.24778771,0.61322206
40009,0.6190446,0.73147833
40010,0.2887524,0.8283532
40011,0.31838056,0.7495631
40012,0.6070017,0.83092165
40013,0.5491366,0.80759025
40014,0.036637265,0.125749
40015,0.34161162,0.8191691
40016,0.07051031,0.81754893
40017,0.19131505,0.35343158
40018,0.12774701,0.12193397
40019,0.09085842,0.25459906
40020,0.94331557,0.9594203
40021,0.15474887,0.4871887
40022,0.025046583,0.27043948
40023,0.39220792,0.75336474
40024,0.9020469,0.95134294
40025,0.03900716,0.1741402
40026,0.07986376,0.109795466
40027,0.4834027,0.8711969
40028,0.94455576,0.9671592
40029,0.051645525,0.27668193
40030,0.088475816,0.19653872
40031,0.11569243,0.043081786
40032,0.044891033,0.79852897
40033,0.19511707,0.5423419
40034,0.33435133,0.37465113
40035,0.11354384,0.9234096
40036,0.5922894,0.48776478
40037,0.25877202,0.96585464
40038,0.39439118,0.984134
40039,0.592623,0.8463716
40040,0.08937772,0.8050284
40041,0.62182045,0.8560014
40042,0.014461349,0.9555207
40043,0.27368116,0.8236626
40044,0.95469844,0.929241
40045,0.27938247,0.06778866
40046,0.032684255,0.35785824
40047,0.1921973,0.8006112
40048,0.34141016,0.49030468
40049,0.87972444,0.87659883
40050,0.93264484,0.9868563
40051,0.28735644,0.87489563
40052,0.03307073,0.04418701
40053,0.07391505,0.1966497
40054,0.05712797,0.8444554
40055,0.44773754,0.51399225
40056,0.42033336,0.46736765
40057,0.7880167,0.9826263
40058,0.10470534,0.13728271
40059,0.08810444,0.59354085
40060,0.06413668,0.9705669
40061,0.045834295,0.93629616
40062,0.11734325,0.06824283
40063,0.6926122,0.8716196
40064,0.03206597,0.9745705
40065,0.95628136,0.9603625
40066,0.17892241,0.28732538
40067,0.1246253,0.2987118
40068,0.09883059,0.27020836
40069,0.7047516,0.7551074
40070,0.032800402,0.58797115
40071,0.86205846,0.984809
40072,0.21826935,0.5825323
40073,0.043644913,0.7597993
40074,0.7905014,0.5631172
40075,0.29100314,0.20134476
40076,0.040488835,0.37681845
40077,0.13000262,0.97947866
40078,0.023606002,0.37122974
40079,0.08646616,0.8352309
40080,0.43146038,0.23764627
40081,0.16409731,0.5966944
40082,0.18380867,0.27462608
40083,0.17904563,0.353519
40084,0.1944505,0.5236608
40085,0.03589584,0.5125738
40086,0.022170542,0.6014529
40087,0.6405347,0.46373767
40088,0.2069916,0.86664367
40089,0.5911928,0.81755406
40090,0.040410243,0.8072449
40091,0.5186256,0.9154672
40092,0.13630345,0.16315232
40093,0.04034819,0.07389947
40094,0.2650299,0.82396805
40095,0.0620948,0.48665977
40096,0.05290769,0.80758476
40097,0.8149554,0.893895
40098,0.96793425,0.97051316
40099,0.34433725,0.8865263
40100,0.040229898,0.12831552
40101,0.14988823,0.07042893
40102,0.6439034,0.7617055
40103,0.08594508,0.94861317
40104,0.69295216,0.9909406
40105,0.62688494,0.7199241
40106,0.089489356,0.5786653
40107,0.047469106,0.227102
40108,0.07873333,0.500339
40109,0.31803015,0.73708177
40110,0.10719528,0.45719293
40111,0.058007862,0.1518733
40112,0.122401506,0.11056558
40113,0.53238726,0.7010176
40114,0.14178075,0.9141492
40115,0.22734907,0.9054692
40116,0.3443786,0.67191625
40117,0.011900312,0.045589812
40118,0.018918764,0.19683903
40119,0.057747215,0.1191864
40120,0.040255107,0.105343685
40121,0.7394174,0.9273277
40122,0.30620047,0.8929017
40123,0.9658898,0.9803382
40124,0.04067466,0.33999324
40125,0.12477826,0.6133685
40126,0.11217565,0.5630705
40127,0.088911735,0.7208749
40128,0.036837917,0.033950932
40129,0.50958645,0.9372932
40130,0.067130275,0.7228124
40131,0.85279524,0.8463874
40132,0.014720603,0.06347665
40133,0.11018244,0.26227117
40134,0.6441274,0.93496794
40135,0.09446098,0.9743396
40136,0.2567611,0.4983783
40137,0.08030327,0.98492223
40138,0.028936071,0.6798076
40139,0.26965705,0.6241062
40140,0.13178873,0.6664992
40141,0.23119782,0.24524078
40142,0.37131473,0.7278265
40143,0.101098396,0.9484091
40144,0.102458805,0.07326925
40145,0.03748594,0.22557448
40146,0.0531507,0.039777346
40147,0.8507276,0.96154964
40148,0.6191963,0.97589236
40149,0.937437,0.9477233
40150,0.73063505,0.83260906
40151,0.4175278,0.9734937
40152,0.12012771,0.27739173
40153,0.5119011,0.32177597
40154,0.058880728,0.21412793
40155,0.088846244,0.23320553
40156,0.7987142,0.9409442
40157,0.4997255,0.9001595
40158,0.8866774,0.96029025
40159,0.9245722,0.9536083
40160,0.7338692,0.80892944
40161,0.020378623,0.32160068
40162,0.26508296,0.939752
40163,0.86900413,0.91306245
40164,0.22020923,0.46867335
40165,0.09112472,0.25430557
40166,0.40354633,0.35180703
40167,0.07133794,0.96811837
40168,0.13865392,0.15042582
40169,0.21878317,0.81795555
40170,0.7631102,0.72798985
40171,0.3873848,0.62600195
40172,0.93956643,0.98381686
40173,0.13726516,0.16877775
40174,0.10310417,0.709574
40175,0.08797743,0.9804882
40176,0.20491533,0.9751881
40177,0.74968743,0.81316274
40178,0.06861726,0.6730563
40179,0.118930586,0.57419044
40180,0.12730345,0.8657134
40181,0.052279897,0.19314358
40182,0.948208,0.98187995
40183,0.5549775,0.9015038
40184,0.026029918,0.13402851
40185,0.068703584,0.21845515
40186,0.008397228,0.24561632
40187,0.06736153,0.08209249
40188,0.91449445,0.9649975
40189,0.1622543,0.9399723
40190,0.07984659,0.6687084
40191,0.24125105,0.14179145
40192,0.64535606,0.93637645
40193,0.5416512,0.7827516
40194,0.428656,0.4454966
40195,0.39423573,0.87213075
40196,0.9521436,0.96659786
40197,0.08632295,0.20869946
40198,0.5825539,0.58172613
40199,0.09224652,0.97611123
40200,0.17678154,0.39387685
40201,0.96475273,0.9474233
40202,0.809189,0.91024494
40203,0.12604833,0.9661899
40204,0.048770316,0.38251537
40205,0.046269517,0.2849267
40206,0.43602517,0.84171826
40207,0.15803923,0.9529564
40208,0.41693285,0.94507366
40209,0.11188,0.31441802
40210,0.013258606,0.08862971
40211,0.123155385,0.61918545
40212,0.6217792,0.58432704
40213,0.094802864,0.79139125
40214,0.10372631,0.089061856
40215,0.06330503,0.43328732
40216,0.68250155,0.78302634
40217,0.15020616,0.34606108
40218,0.22591516,0.64465576
40219,0.16591744,0.7134342
40220,0.08694241,0.24166091
40221,0.12090673,0.24667345
40222,0.04678048,0.26308507
40223,0.21567729,0.4717373
40224,0.1504421,0.11262257
40225,0.205091,0.28728724
40226,0.06639252,0.11079813
40227,0.03394768,0.498876
40228,0.18939964,0.19441992
40229,0.64250934,0.5446201
40230,0.73062193,0.6045996
40231,0.28222317,0.9697768
40232,0.034485146,0.9842972
40233,0.06192145,0.39055192
40234,0.09481995,0.061929733
40235,0.48878565,0.98507917
40236,0.9044019,0.8458127
40237,0.11395675,0.08815784
40238,0.17636889,0.26059848
40239,0.76120377,0.12020463
40240,0.88527256,0.6467626
40241,0.22799705,0.8505687
40242,0.40847477,0.7355997
40243,0.07024581,0.6748266
40244,0.105090745,0.6572728
40245,0.023530982,0.039836068
40246,0.1621324,0.3722294
40247,0.19072372,0.5529443
40248,0.2362714,0.41098982
40249,0.11040695,0.9088208
40250,0.550913,0.9329178
40251,0.02638,0.12035071
40252,0.87965333,0.9689521
40253,0.109953575,0.33073342
40254,0.022889664,0.45647597
40255,0.021021536,0.045168456
40256,0.28129718,0.5105443
40257,0.3702657,0.4961548
40258,0.055453002,0.7044154
40259,0.053563796,0.05367213
40260,0.55199736,0.87309283
40261,0.27647167,0.58132404
40262,0.058756776,0.7188527
40263,0.9779059,0.98201066
40264,0.13160487,0.13016586
40265,0.047018882,0.27632818
40266,0.6200076,0.3602986
40267,0.05059488,0.8696991
40268,0.015482731,0.0867183
40269,0.89564973,0.9511754
40270,0.16512051,0.45876038
40271,0.03612615,0.47714826
40272,0.89817435,0.8976565
40273,0.46426037,0.60781485
40274,0.5318924,0.88995713
40275,0.5057004,0.44978717
40276,0.13358802,0.97283685
40277,0.40431798,0.86719483
40278,0.8019148,0.62779516
40279,0.93124455,0.9866403
40280,0.8488919,0.85532784
40281,0.091307186,0.109587796
40282,0.18652236,0.3553355
40283,0.10906903,0.55109656
40284,0.08007965,0.13512477
40285,0.12274975,0.12634078
40286,0.17519487,0.40410504
40287,0.27225205,0.6315405
40288,0.13181585,0.2009768
40289,0.16676489,0.91372734
40290,0.030478118,0.9722555
40291,0.218037,0.9536509
40292,0.08579945,0.3843286
40293,0.08209661,0.79680187
40294,0.05111253,0.20378248
40295,0.016409457,0.09586472
40296,0.12052401,0.080542475
40297,0.045145437,0.09972222
40298,0.2290511,0.10590006
40299,0.037452523,0.23511606
40300,0.6361797,0.42498547
40301,0.8019424,0.69052184
40302,0.21816567,0.76689607
40303,0.009034911,0.03684569
40304,0.007730614,0.22468457
40305,0.13741149,0.49320993
40306,0.049608577,0.4420003
40307,0.7397107,0.931958
40308,0.322035,0.9565609
40309,0.3300887,0.74093467
40310,0.1160568,0.101462126
40311,0.20340864,0.3259681
40312,0.1029312,0.17208526
40313,0.106990114,0.10647156
40314,0.058935244,0.9689793
40315,0.03245485,0.14081924
40316,0.04488292,0.91967523
40317,0.056849774,0.35097814
40318,0.034590147,0.19363339
40319,0.33256647,0.8649936
40320,0.025450703,0.1955396
40321,0.1159288,0.14231408
40322,0.43813244,0.38256833
40323,0.0864155,0.23257579
40324,0.042056665,0.38734826
40325,0.013759392,0.36951688
40326,0.09059952,0.087246
40327,0.013702708,0.015689615
40328,0.0755718,0.31513137
40329,0.13455306,0.19089991
40330,0.51110363,0.75159234
40331,0.16307011,0.8546506
40332,0.052281868,0.035855524
40333,0.65328395,0.24099426
40334,0.03831196,0.601704
40335,0.6547429,0.85664624
40336,0.14272952,0.64752316
40337,0.15955,0.9677522
40338,0.14449789,0.65002584
40339,0.43440694,0.6368459
40340,0.27174518,0.9539744
40341,0.29853514,0.84243697
40342,0.010350382,0.11970311
40343,0.097980365,0.9212749
40344,0.55614316,0.848975
40345,0.13682792,0.08041253
40346,0.8971967,0.9455868
40347,0.8893644,0.72358584
40348,0.050741468,0.47353938
40349,0.85179615,0.9553069
40350,0.10067945,0.26208755
40351,0.11739457,0.88706535
40352,0.063625276,0.90225875
40353,0.3433279,0.495189
40354,0.09415466,0.52510875
40355,0.05383999,0.05336321
40356,0.1574285,0.2630471
40357,0.37038857,0.7748989
40358,0.49658653,0.2690988
40359,0.10443887,0.71177506
40360,0.1499102,0.06597365
40361,0.61359936,0.91805047
40362,0.048766576,0.10089456
40363,0.16778985,0.12224009
40364,0.07028996,0.91516346
40365,0.61213857,0.5532402
40366,0.5521854,0.3370768
40367,0.033446483,0.5489911
40368,0.41907185,0.74402094
40369,0.4488752,0.37956288
40370,0.5745968,0.8242337
40371,0.04450334,0.2726088
40372,0.13811468,0.21316224
40373,0.0201338,0.047237284
40374,0.16433361,0.97895426
40375,0.05149295,0.8871572
40376,0.36315933,0.84910923
40377,0.88693225,0.973089
40378,0.23107632,0.53784186
40379,0.09832638,0.18066059
40380,0.113998316,0.10007596
40381,0.025427308,0.9249982
40382,0.18712553,0.1876127
40383,0.23025382,0.619191
40384,0.20253654,0.9497805
40385,0.029018642,0.2585515
40386,0.04514183,0.7554328
40387,0.24461304,0.3456742
40388,0.758605,0.59026366
40389,0.9350746,0.9676935
40390,0.33425394,0.6497921
40391,0.44820267,0.8507961
40392,0.022635926,0.6854272
40393,0.73520935,0.9027544
40394,0.07676296,0.34427187
40395,0.055799183,0.84279066
40396,0.77701384,0.91763115
40397,0.41592038,0.48855326
40398,0.4589057,0.8805222
40399,0.35588422,0.8941344
40400,0.3124847,0.5258454
40401,0.08201604,0.31257
40402,0.06086649,0.10817439
40403,0.013944402,0.2861612
40404,0.08224706,0.2875031
40405,0.1604036,0.9635983
40406,0.37159765,0.9133613
40407,0.650694,0.746755
40408,0.04859434,0.23447637
40409,0.7325923,0.5654126
40410,0.06834232,0.60976607
40411,0.07686698,0.38586664
40412,0.21355678,0.89876485
40413,0.08727185,0.6823947
40414,0.49657536,0.9614098
40415,0.027382363,0.056207214
40416,0.12963878,0.62126625
40417,0.029125093,0.06387101
40418,0.054918714,0.28210354
40419,0.064766414,0.106448404
40420,0.021276372,0.8652717
40421,0.13224767,0.6484238
40422,0.9514561,0.8837668
40423,0.828019,0.7373746
40424,0.05918371,0.119618386
40425,0.21593535,0.47303495
40426,0.3339976,0.5961311
40427,0.1066167,0.12732093
40428,0.61406493,0.5558553
40429,0.88841337,0.9699752
40430,0.9340654,0.98634505
40431,0.022204759,0.058677133
40432,0.092485934,0.22517976
40433,0.02710748,0.07793332
40434,0.053131685,0.10765187
40435,0.1828968,0.81656116
40436,0.11313225,0.11971479
40437,0.33243558,0.9266689
40438,0.6127303,0.926152
40439,0.017154481,0.78080857
40440,0.026240513,0.14107871
40441,0.8168137,0.36646628
40442,0.24919525,0.3639082
40443,0.028168969,0.6791089
40444,0.19128792,0.17959242
40445,0.3000029,0.68030375
40446,0.55060244,0.626024
40447,0.81968415,0.6372606
40448,0.2725779,0.527549
40449,0.16078968,0.8437238
40450,0.047391653,0.18548849
40451,0.4860841,0.7743096
40452,0.10239259,0.22069536
40453,0.96335155,0.97154397
40454,0.018442202,0.039117433
40455,0.935859,0.96919
40456,0.1966748,0.4090355
40457,0.07566779,0.9378102
40458,0.013532416,0.17393568
40459,0.9785357,0.9781627
40460,0.08618275,0.8945586
40461,0.04744794,0.16182685
40462,0.85006773,0.926571
40463,0.084974594,0.92053187
40464,0.14965889,0.58022195
40465,0.01425086,0.25194642
40466,0.014662408,0.69842243
40467,0.409377,0.40674564
40468,0.29883152,0.90784866
40469,0.068942815,0.8505295
40470,0.15061049,0.5952097
40471,0.08119785,0.24585961
40472,0.01509383,0.11498662
40473,0.045001082,0.6590851
40474,0.15534997,0.33307433
40475,0.22823183,0.58098626
40476,0.16914712,0.07544589
40477,0.60850555,0.7206858
40478,0.07293739,0.31855044
40479,0.34879673,0.6910624
40480,0.48758993,0.792472
40481,0.082221895,0.45004952
40482,0.94798666,0.8265554
40483,0.011441637,0.119112104
40484,0.9430744,0.9911385
40485,0.30066854,0.5923769
40486,0.0822039,0.06965496
40487,0.16746113,0.49373645
40488,0.7722263,0.92072827
40489,0.3198545,0.5869646
40490,0.39893076,0.5004245
40491,0.31999516,0.7841717
40492,0.31188238,0.75942695
40493,0.1283644,0.75777733
40494,0.04131807,0.05355815
40495,0.4294775,0.79333055
40496,0.5840396,0.9205944
40497,0.17659809,0.93736607
40498,0.070361,0.6991763
40499,0.47273713,0.59685034
40500,0.10788515,0.12740402
40501,0.13818213,0.8154464
40502,0.073686816,0.2081571
40503,0.032714363,0.80955696
40504,0.036671538,0.075545214
40505,0.06981807,0.3876396
40506,0.10250744,0.9255334
40507,0.2777982,0.8336122
40508,0.51953053,0.57785326
40509,0.038165286,0.22995299
40510,0.054500908,0.9597991
40511,0.5488183,0.6728865
40512,0.8927471,0.8846084
40513,0.06095941,0.6245881
40514,0.03310413,0.976071
40515,0.22682022,0.9537098
40516,0.47505164,0.9201421
40517,0.027160265,0.15773496
40518,0.048853934,0.031445485
40519,0.40567243,0.4951443
40520,0.94173044,0.9784662
40521,0.8010575,0.92309994
40522,0.138582,0.88755536
40523,0.039621428,0.517447
40524,0.042199668,0.6825276
40525,0.888568,0.94816554
40526,0.37272882,0.5853758
40527,0.9526289,0.9620239
40528,0.03289088,0.1690126
40529,0.18496421,0.17689379
40530,0.13565984,0.29599252
40531,0.04909676,0.710477
40532,0.035656556,0.24664594
40533,0.82376474,0.97760016
40534,0.17550103,0.3943099
40535,0.50650764,0.6862199
40536,0.08513651,0.10068224
40537,0.0102048,0.15016562
40538,0.027288113,0.942667
40539,0.038384616,0.7597942
40540,0.78404534,0.8859922
40541,0.14189433,0.97785324
40542,0.07029095,0.1063825
40543,0.083390385,0.15716948
40544,0.036118813,0.21724054
40545,0.23919846,0.9400524
40546,0.34938964,0.26532865
40547,0.08816587,0.60413015
40548,0.056119427,0.2182893
40549,0.12504816,0.947382
40550,0.07021886,0.07148062
40551,0.2918291,0.5074788
40552,0.24919969,0.695844
40553,0.32268885,0.26411724
40554,0.9168554,0.87497413
40555,0.033969212,0.44963565
40556,0.1554859,0.22930229
40557,0.3922999,0.81125313
40558,0.7127719,0.74671066
40559,0.6002666,0.92187196
40560,0.21709391,0.96303946
40561,0.108958684,0.5782052
40562,0.112066716,0.04700298
40563,0.034465477,0.26486927
40564,0.45938727,0.59863985
40565,0.6998271,0.4880229
40566,0.044099014,0.16623764
40567,0.66865104,0.6775358
40568,0.03781131,0.2297728
40569,0.32277346,0.9781221
40570,0.8918155,0.68431133
40571,0.045938563,0.82335794
40572,0.1638921,0.8784711
40573,0.109598696,0.5343557
40574,0.018877167,0.8327247
40575,0.9168082,0.6043714
40576,0.011426422,0.03354116
40577,0.1230892,0.23039205
40578,0.21784468,0.15220694
40579,0.021644643,0.44150177
40580,0.044839855,0.15416723
40581,0.16153003,0.28721613
40582,0.52378124,0.87566215
40583,0.05014129,0.149091
40584,0.3237024,0.6837758
40585,0.09513843,0.12747277
40586,0.033325095,0.10529644
40587,0.25172734,0.38007325
40588,0.31058183,0.91558456
40589,0.084507436,0.6690857
40590,0.10283515,0.9022211
40591,0.16843534,0.98433024
40592,0.73835415,0.8727355
40593,0.064827025,0.6295817
40594,0.060525417,0.10639344
40595,0.34036845,0.88242227
40596,0.060290236,0.7084091
40597,0.018308427,0.98119074
40598,0.105351195,0.67757195
40599,0.08587168,0.15320735
40600,0.31019947,0.45093423
40601,0.07346688,0.49479634
40602,0.039055727,0.11401399
40603,0.19039603,0.45564726
40604,0.48665148,0.16379206
40605,0.63458985,0.7194865
40606,0.7460141,0.8743734
40607,0.16075726,0.8829965
40608,0.13001476,0.1743988
40609,0.18202695,0.28418115
40610,0.7561136,0.84664196
40611,0.09164421,0.21357618
40612,0.31197244,0.8914851
40613,0.4621689,0.6109409
40614,0.09539706,0.15126157
40615,0.012124955,0.111198
40616,0.054457948,0.23912804
40617,0.15102084,0.9667858
40618,0.13052689,0.08356937
40619,0.4889508,0.9656416
40620,0.38790548,0.71412224
40621,0.13347343,0.3093768
40622,0.022746438,0.09281566
40623,0.09504582,0.87364036
40624,0.9304898,0.9599844
40625,0.05174451,0.91630715
40626,0.095006846,0.22188488
40627,0.351183,0.7272947
40628,0.006454983,0.07189011
40629,0.026255228,0.49332717
40630,0.22214077,0.48867005
40631,0.04137882,0.19277035
40632,0.58938694,0.5959484
40633,0.042109333,0.433673
40634,0.33086312,0.7541352
40635,0.16011426,0.9616244
40636,0.23289359,0.8418891
40637,0.88984954,0.9254733
40638,0.029418303,0.9230594
40639,0.24425037,0.5782806
40640,0.023476224,0.79335237
40641,0.037893765,0.24332874
40642,0.27368614,0.40358523
40643,0.17423314,0.3749596
40644,0.04837676,0.59238046
40645,0.16636184,0.30804616
40646,0.71313584,0.95968956
40647,0.875258,0.94730777
40648,0.3828066,0.8848237
40649,0.112538055,0.85779333
40650,0.26949736,0.9655956
40651,0.4761252,0.8734152
40652,0.6025873,0.81041574
40653,0.15936652,0.5696306
40654,0.14877445,0.35137278
40655,0.4130634,0.45792958
40656,0.09402234,0.2004802
40657,0.5858053,0.8975425
40658,0.2563267,0.6834489
40659,0.021430405,0.10764124
40660,0.0610037,0.35975516
40661,0.04414212,0.25378215
40662,0.9698299,0.9782014
40663,0.58602655,0.7620236
40664,0.73689264,0.8003111
40665,0.18983604,0.20289524
40666,0.285883,0.5473588
40667,0.26107046,0.60742664
40668,0.13798666,0.43931746
40669,0.075582504,0.38781247
40670,0.012972957,0.4074178
40671,0.36381993,0.84860706
40672,0.9586188,0.95563847
40673,0.43071532,0.7976939
40674,0.03855501,0.32963777
40675,0.8626419,0.95094347
40676,0.09715945,0.16621204
40677,0.024085695,0.8323587
40678,0.3360622,0.110170335
40679,0.14760326,0.31667516
40680,0.04488614,0.41278607
40681,0.062648885,0.92615235
40682,0.54628414,0.8652271
40683,0.09898615,0.37303114
40684,0.082095206,0.39645442
40685,0.07299227,0.90003705
40686,0.023065308,0.97316676
40687,0.8035081,0.79485637
40688,0.27982002,0.614682
40689,0.9634504,0.973722
40690,0.04224916,0.5995611
40691,0.05305394,0.062225606
40692,0.7127622,0.6082436
40693,0.02550722,0.9439132
40694,0.025327062,0.9792838
40695,0.060378373,0.52903134
40696,0.034526195,0.034817073
40697,0.36896026,0.39080948
40698,0.20832548,0.93565655
40699,0.71473366,0.9653376
40700,0.40259376,0.685198
40701,0.8342735,0.90450525
40702,0.3838066,0.33097574
40703,0.1617149,0.553249
40704,0.7930473,0.97035956
40705,0.42793047,0.41498944
40706,0.07450115,0.18079929
40707,0.5776312,0.93300873
40708,0.845377,0.94396293
40709,0.34426185,0.711564
40710,0.9201139,0.4697657
40711,0.10656981,0.9534524
40712,0.10148054,0.109648176
40713,0.31836492,0.79861593
40714,0.07337529,0.12691516
40715,0.9590365,0.9307641
40716,0.07563533,0.3243482
40717,0.31664428,0.3523033
40718,0.09688027,0.87968516
40719,0.04792783,0.31786808
40720,0.1651086,0.74595004
40721,0.2675864,0.9613235
40722,0.073385924,0.33302528
40723,0.12166467,0.12947689
40724,0.20170026,0.4341828
40725,0.1881181,0.44191438
40726,0.11666883,0.17536007
40727,0.13073327,0.17057952
40728,0.013020607,0.22323489
40729,0.017550562,0.36246985
40730,0.17182925,0.5731543
40731,0.0701402,0.5011767
40732,0.0667015,0.10302038
40733,0.047113016,0.98991853
40734,0.23744704,0.20847437
40735,0.27960137,0.7634547
40736,0.3289191,0.59551936
40737,0.10365331,0.10854894
40738,0.26767662,0.93846834
40739,0.02002942,0.058403715
40740,0.010432187,0.37542215
40741,0.0383264,0.06255692
40742,0.15063858,0.24996644
40743,0.37334445,0.88599277
40744,0.05530277,0.7331243
40745,0.013997584,0.95234746
40746,0.022172078,0.079775505
40747,0.08984037,0.39442548
40748,0.09662131,0.5745451
40749,0.18290216,0.36242294
40750,0.36008418,0.3672561
40751,0.05069001,0.98036844
40752,0.25817525,0.20255817
40753,0.81859356,0.9035056
40754,0.030033214,0.18803082
40755,0.1604554,0.95421714
40756,0.18607484,0.29629824
40757,0.25217357,0.7986373
40758,0.83360523,0.9481685
40759,0.13308938,0.44773933
40760,0.016330635,0.8861147
40761,0.94753146,0.97404027
40762,0.15109259,0.81250715
40763,0.018144032,0.08206761
40764,0.16683702,0.05474775
40765,0.3250621,0.63327986
40766,0.93792,0.9459948
40767,0.12318499,0.05967295
40768,0.33811587,0.3160945
40769,0.047416043,0.14173034
40770,0.006906176,0.070481084
40771,0.28137282,0.6244088
40772,0.9361055,0.9451024
40773,0.023827747,0.44051638
40774,0.059906784,0.41465163
40775,0.03633123,0.07317251
40776,0.11715352,0.5897211
40777,0.62255746,0.86552644
40778,0.025573727,0.05373458
40779,0.06205509,0.6602533
40780,0.04808768,0.982166
40781,0.8347681,0.90471226
40782,0.6466696,0.5980201
40783,0.05739789,0.32888538
40784,0.07353966,0.20287561
40785,0.02533073,0.5973499
40786,0.06514652,0.37038073
40787,0.14909458,0.5820444
40788,0.09098557,0.14535196
40789,0.14865403,0.30579808
40790,0.17588502,0.9372003
40791,0.0301125,0.1369107
40792,0.38633123,0.6778249
40793,0.23639487,0.07966038
40794,0.09988328,0.31846207
40795,0.37532178,0.4225106
40796,0.033668157,0.29628858
40797,0.4119978,0.77905196
40798,0.014552849,0.8923661
40799,0.93008196,0.9601743
40800,0.016399985,0.042634964
40801,0.17255032,0.17819014
40802,0.050325047,0.118490905
40803,0.3166688,0.6899049
40804,0.94067323,0.98446494
40805,0.56174165,0.7654542
40806,0.5033059,0.8167246
40807,0.37737015,0.20362775
40808,0.023832727,0.15974483
40809,0.02235527,0.015991736
40810,0.10425015,0.20211478
40811,0.16767928,0.9483637
40812,0.086632766,0.22117074
40813,0.10558742,0.22641903
40814,0.35814324,0.16834792
40815,0.08999827,0.20045981
40816,0.014734532,0.33984172
40817,0.0365817,0.1042257
40818,0.11959663,0.13802671
40819,0.17981544,0.9195634
40820,0.03515597,0.29069763
40821,0.27367327,0.73320615
40822,0.15242685,0.40841487
40823,0.86422724,0.92246807
40824,0.2068351,0.67624015
40825,0.10094639,0.6066725
40826,0.84853256,0.90639627
40827,0.03272557,0.97115606
40828,0.03008537,0.2753829
40829,0.07090899,0.9209351
40830,0.043943346,0.7348443
40831,0.4490917,0.865412
40832,0.98547935,0.91748947
40833,0.93800545,0.96995825
40834,0.21430817,0.23088399
40835,0.09047947,0.592457
40836,0.091038905,0.9199538
40837,0.05307589,0.18658052
40838,0.277012,0.91110647
40839,0.13563746,0.6748729
40840,0.81391615,0.94951123
40841,0.4220875,0.86618215
40842,0.64122576,0.7541158
40843,0.66715443,0.774322
40844,0.070471324,0.63879126
40845,0.12174156,0.19772957
40846,0.38144282,0.87719816
40847,0.53159714,0.8473196
40848,0.26105654,0.73092496
40849,0.30445144,0.9936506
40850,0.594929,0.85721076
40851,0.06577924,0.24058944
40852,0.039575756,0.10630722
40853,0.9248643,0.884746
40854,0.656527,0.91955245
40855,0.07334202,0.9297257
40856,0.04854038,0.7237346
40857,0.6654241,0.8883875
40858,0.14118887,0.2482617
40859,0.26525903,0.44127175
40860,0.92459893,0.91675
40861,0.033390418,0.58425313
40862,0.048295647,0.14225444
40863,0.1378365,0.2757046
40864,0.04344528,0.75167996
40865,0.07350128,0.21054068
40866,0.024711827,0.85391706
40867,0.15255399,0.8846921
40868,0.19896555,0.57584405
40869,0.13812333,0.7828055
40870,0.005399996,0.05352826
40871,0.517078,0.58370966
40872,0.04564407,0.5976563
40873,0.91661996,0.9208869
40874,0.72262317,0.9245754
40875,0.2596238,0.7647499
40876,0.9329839,0.8948012
40877,0.44512543,0.7024097
40878,0.10972848,0.20875897
40879,0.06558267,0.9777465
40880,0.67012465,0.9517746
